air_pressure_at_mean_sea_level_Pa_,air_temperature_K_,sea_surface_wave_mean_period_s_,sea_surface_wave_significant_height_m_,sea_surface_wave_from_direction_degree_,wind_from_direction_degree_,wind_speed_of_gust_mS_1_,wind_speed_mS_1_,eastward_sea_water_velocity_1_mS_1_,northward_sea_water_velocity_1_mS_1_,sea_water_temperature_1_K_,eastward_sea_water_velocity_2_mS_1_,northward_sea_water_velocity_2_mS_1_,sea_water_temperature_2_K_,eastward_sea_water_velocity_3_mS_1_,northward_sea_water_velocity_3_mS_1_,sea_water_temperature_3_K_,eastward_sea_water_velocity_4_mS_1_,northward_sea_water_velocity_4_mS_1_,sea_water_temperature_4_K_,eastward_sea_water_velocity_5_mS_1_,northward_sea_water_velocity_5_mS_1_,sea_water_temperature_5_K_,eastward_sea_water_velocity_6_mS_1_,northward_sea_water_velocity_6_mS_1_,sea_water_temperature_6_K_,eastward_sea_water_velocity_7_mS_1_,northward_sea_water_velocity_7_mS_1_,sea_water_temperature_7_K_,eastward_sea_water_velocity_8_mS_1_,northward_sea_water_velocity_8_mS_1_,sea_water_temperature_8_K_,sea_water_temperature_9_K_,total_water_velocity_1,total_water_velocity_2,total_water_velocity_3,total_water_velocity_4,total_water_velocity_5,total_water_velocity_6,total_water_velocity_7,total_water_velocity_8,total_water_direction_1,total_water_direction_2,total_water_direction_3,total_water_direction_4,total_water_direction_5,total_water_direction_6,total_water_direction_7,total_water_direction_8,time_converted,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,time_str,image_file_names,Time,Wave Height (meters),Wave Category,Marker
100581.8,297.08,1.2,0.05,25.36,116.7,4.04,3.736,0.03714057,0.1399995,294.65311,0.02344325,0.1459998,294.32745,0.009529498,0.156,294.04083,0.0897495,0.0719029,293.86209,0.01520298,0.1220568,293.85465,0.01925231,0.04937964,293.9064,0.04256289,0.06655374,293.84174,0.02660891,0.06148956,293.79865,293.73392,0.1448422657243903,0.1478699684540526,0.1562907909383403,0.1149999990376521,0.1229999716549577,0.0530000027062801,0.0789999994502512,0.0670000005998634,75.14220931318087,80.87785874745718,86.50434366537321,38.69999688660005,82.89999912481126,68.70000719176065,57.400001480182894,66.59999898505406,2023-07-05 23:40:00,158.0,1.3,1.7,0.27,2.94,2.72,172.0,1012.7,22.4,19.1,19.6,99.0,99.0,2023_7_5_23:40:00,2023_7_5_23:40:00.png,2023-07-05 23:40:00,0.05,Low,green
100553.1,296.01,1.11,0.06,24.33,127.6,7.36,5.277,0.03998892,0.1279994,294.50598,0.01013687,0.176,294.44681,0.01569051,0.1449999,294.33221,0.0390621,0.1017603,294.25043,0.06293605,0.0902167,293.95926,0.1207389,0.07662325,293.83328,0.05652149,0.03957677,293.57648,0.008269018,0.01003112,293.57062,293.57288,0.1341005597420324,0.1762916791382874,0.1458463681552272,0.1090000289564181,0.1099999970386022,0.1430000154327701,0.0689999967786448,0.013000001043797,72.65041744432978,86.70364251119459,83.8240267741889,69.00000950281174,55.09999643374734,32.40000476854399,34.99999770850415,50.49999730144449,2023-07-06 00:40:00,331.0,8.8,10.7,0.29,2.25,2.47,322.0,1013.1,20.7,18.6,18.7,99.0,99.0,2023_7_6_0:40:00,2023_7_6_0:40:00.png,2023-07-06 00:40:00,0.06,Low,green
100603.5,295.13,1.24,0.08,26.75,307.7,4.28,3.408,0.01881463,0.06999974,294.37079,0.001759292,0.048,294.35602,0.01016131,0.142,294.35516,0.008007714,0.1117134,294.19717,0.0161679,0.1108269,294.09329,0.0492437,0.04689412,293.47812,0.05151,0.02197088,293.38568,0.1013848,0.09064842,293.38321,293.36258,0.0724841631123965,0.04803222989141,0.14236309992732,0.1120000322458248,0.1120000122947314,0.0680000035313558,0.0559999970354856,0.1360000504394627,74.95551993098208,87.9009394608768,85.90697551398914,85.90000106205268,81.69999808040058,43.59998672508742,23.10000292906965,41.79998328709074,2023-07-06 01:40:00,20.0,3.9,4.9,0.5,3.45,2.96,313.0,1012.4,19.9,18.2,18.2,99.0,99.0,2023_7_6_1:40:00,2023_7_6_1:40:00.png,2023-07-06 01:40:00,0.08,Low,green
100622.4,295.19,1.41,0.12,30.79,321.3,3.69,2.531,0.00703193,0.05099995,294.41342,0.001164135,0.029,294.36215,0.00353429,0.02499997,294.35596,0.006523702,0.1098064,294.26654,-0.03484923,0.1085428,294.09909,0.04705239,0.1082131,293.65689,0.03877546,0.07676238,293.49652,0.1062472,0.05578104,293.30267,293.29465,0.0514824527341831,0.0290233562893443,0.0252485584896445,0.1100000189488383,0.1140000362431209,0.1180000102386525,0.0859999958225347,0.1199999663805019,82.1494934617829,87.70123346645029,81.9533184381247,86.60000011330267,107.79997580002032,66.50000223216409,63.20000493803692,27.70000546861597,2023-07-06 02:40:00,79.0,2.5,3.0,0.48,3.85,3.29,314.0,1012.9,19.7,18.3,18.4,99.0,99.0,2023_7_6_2:40:00,2023_7_6_2:40:00.png,2023-07-06 02:40:00,0.12,Low,green
100629.7,295.39,1.73,0.1,31.17,341.6,3.27,2.607,0.002089159,0.01899999,294.51724,0.007805113,0.08599997,294.5116,0.009019861,0.07599994,294.4783,-0.04923123,0.08357802,294.28308,0.05260454,0.1078553,294.17593,0.01752602,0.07189463,293.59564,0.01405008,0.005253109,293.49185,0.08226219,0.04119383,293.41974,293.32748,0.0191145024870484,0.0863534285882365,0.0765333180547068,0.0969999970847076,0.1200000140279225,0.0739999945937653,0.0149999967390756,0.0919999974655706,83.72520401856498,84.81420488251925,83.23165514713327,120.50000704212798,64.00000199960988,76.30000121808705,20.49999764745175,26.5999965548552,2023-07-06 03:40:00,312.0,7.5,9.5,0.43,3.7,2.96,316.0,1013.9,20.7,18.2,19.4,99.0,99.0,2023_7_6_3:40:00,2023_7_6_3:40:00.png,2023-07-06 03:40:00,0.1,Low,green
100605.4,295.14,1.73,0.07,29.18,5.168,2.91,2.072,0.005522218,0.02799994,294.53583,0.005827654,0.05299997,294.47983,0.002214823,0.04699999,294.19223,-0.03575484,0.02006469,293.53305,0.02329345,0.03614436,293.46863,0.02943252,0.02242157,293.41974,-0.05977391,0.01646448,293.2941,0.02925819,-0.03678258,293.24823,293.24197,0.0285392980229564,0.053319399575995,0.0470521466133207,0.0410000044905082,0.0429999950315357,0.037000000470477,0.0619999953093425,0.046999998654601,78.8431675616572,83.72520382752373,87.30199514499672,150.69998833291996,57.20000055592703,37.29999786850902,164.599998119868,-51.49999545846386,2023-07-06 04:40:00,310.0,5.8,7.5,0.64,3.7,3.14,321.0,1013.6,20.1,18.3,18.8,99.0,99.0,2023_7_6_4:40:00,2023_7_6_4:40:00.png,2023-07-06 04:40:00,0.07,Low,green
100686.2,294.93,1.57,0.12,28.12,249.8,3.67,2.583,0.0126449,0.06299987,294.33014,0.003434808,0.04099998,294.30991,0.003316125,0.04999999,294.2554,-0.01416679,0.03633596,293.70538,0.01648847,0.0731651,293.51999,0.06297986,-0.0197367,293.52603,-0.009821109,0.01133781,293.41019,-0.02171685,0.04280629,293.31689,293.23029,0.0642563391116152,0.0411436054083409,0.0501098362102264,0.0389999990772525,0.0750000100063386,0.0660000007008303,0.0150000039195321,0.0480000003904854,78.65078605244403,85.21117999525376,86.20555690065365,111.29998793208316,77.29999806285353,-17.400006824491353,130.89997083092084,116.89997828482946,2023-07-06 05:40:00,103.0,3.6,4.5,0.53,3.85,3.14,314.0,1012.4,19.6,18.3,18.8,99.0,99.0,2023_7_6_5:40:00,2023_7_6_5:40:00.png,2023-07-06 05:40:00,0.12,Low,green
100611.5,294.59,3.65,0.21,26.14,300.2,3.93,2.674,0.006963859,0.03499993,294.22653,0.004841542,0.03799997,294.21158,0.004761256,0.03099996,293.8985,0.009653343,0.01399332,293.50928,0.03043679,-0.02438446,293.46817,0.03837315,-0.03359317,293.48871,0.01802633,-0.03000086,293.38498,0.02687006,-0.02687006,293.21072,293.19806,0.0356859977046569,0.0383071566282158,0.0313634672620731,0.0170000010499425,0.0390000009614833,0.0509999971722685,0.0350000024858356,0.0380000032737788,78.74694497239497,82.73911645349725,81.2682257807047,55.40000516770519,-38.699992096992325,-41.20001403018169,-59.0000074523478,-45.0,2023-07-06 06:40:00,151.0,2.2,3.8,0.27,3.03,2.86,303.0,1012.9,19.3,18.3,18.8,99.0,99.0,2023_7_6_6:40:00,2023_7_6_6:40:00.png,2023-07-06 06:40:00,0.21,Low,green
100412.6,293.42,1.61,0.19,26.52,312.0,2.55,1.272,0.01329242,0.06399987,293.81427,0.01669928,0.05199973,293.7916,0.004335397,0.05399999,293.79263,0.02075196,-0.04985335,293.73047,-0.001439817,-0.07498618,293.23071,-0.003300959,-0.01972571,292.99002,-0.03804873,-0.04108886,292.12351,-0.04956078,0.006612825,291.60281,290.49429,0.0653656774574646,0.0546153629722562,0.0541737444445896,0.0540000032413341,0.0750000017599059,0.0199999991330945,0.0560000024170758,0.0500000036868901,78.26679628590826,72.19601139963824,85.40984542779846,-67.3999869777335,-91.10000671342814,-99.5000204075048,-132.8000213614901,172.39999422018954,2023-07-06 20:40:00,336.0,6.0,7.4,0.42,3.33,2.75,321.0,1012.0,18.2,18.3,17.6,99.0,99.0,2023_7_6_20:40:00,2023_7_6_20:40:00.png,2023-07-06 20:40:00,0.19,Low,green
100417.8,293.26,2.12,0.24,27.75,327.9,3.65,2.511,0.006984801,0.02899992,293.81036,0.02163682,0.0769997,293.7977,0.008223989,0.07599995,293.80627,-0.002233576,-0.06396102,293.78326,-0.007942847,-0.04327714,293.7868,0.008596649,-0.0318606,293.69,-0.01378955,-0.06658715,293.49142,-0.03447258,0.0134403,291.67532,290.22348,0.0298292273620353,0.0799819090782559,0.0764436157901666,0.0640000073530322,0.0439999961936931,0.0330000031271089,0.0680000017229779,0.0370000058911671,76.45790866157506,74.30470298945244,83.82402879319865,-92.0000071255095,-100.40000701163268,-74.9000010786966,-101.70001167334996,158.69999612318256,2023-07-06 21:40:00,337.0,4.9,5.8,0.43,3.45,2.86,327.0,1011.9,18.4,18.3,17.2,99.0,99.0,2023_7_6_21:40:00,2023_7_6_21:40:00.png,2023-07-06 21:40:00,0.24,Low,green
100415.6,292.92,2.42,0.35,27.74,310.8,3.41,1.816,0.008854052,0.05699993,293.78433,0.01036027,0.0559999,293.78018,0.01025206,0.06599992,293.81177,-0.03942851,-0.08533108,293.77438,-0.01984658,-0.06294532,293.77383,-0.02616295,-0.02616295,293.81714,-0.0062696,-0.05866594,293.71713,-0.04896072,-0.02918644,293.16391,290.76242,0.0576835007330831,0.0569501887133212,0.0667914229093077,0.0940000032701409,0.0660000003605969,0.0369999987216891,0.0590000033918948,0.0570000033578244,81.17055573039514,79.51849644811597,81.17055604745286,-114.80000864723004,-107.49999738238888,-135.0,-96.10001897691497,-149.20000587106085,2023-07-06 22:40:00,341.0,4.5,5.3,0.44,4.17,3.11,332.0,1011.7,18.7,999.0,16.7,99.0,99.0,2023_7_6_22:40:00,2023_7_6_22:40:00.png,2023-07-06 22:40:00,0.35,Low,green
100401.2,293.0,2.97,0.38,27.51,307.2,2.55,1.45,0.008927348,0.03299988,293.76904,0.0214361,0.06899966,293.76105,0.006719516,0.05499996,293.7995,-0.06310619,-0.05544013,293.77304,-0.01371742,-0.05119406,293.7775,-0.006047964,-0.05567246,293.82657,-0.02448745,-0.04011689,293.76541,-0.01260614,-0.02941233,293.74527,292.50256,0.0341861027659998,0.0722527470988169,0.0554089116954651,0.0839999954210296,0.0529999942522638,0.0560000059910433,0.0470000007529212,0.0319999987770077,74.86230242459325,72.74156639600474,83.03451594900027,-138.7000064341034,-105.00001353902988,-96.19999941691374,-121.3999955885308,-113.19999878224937,2023-07-06 23:40:00,343.0,4.5,5.9,0.44,4.17,3.29,331.0,1011.7,19.0,18.2,16.9,99.0,99.0,2023_7_6_23:40:00,2023_7_6_23:40:00.png,2023-07-06 23:40:00,0.38,Low,green
100463.3,293.02,3.18,0.39,27.39,303.3,4.25,2.327,0.00267035,0.009999964,293.74872,0.01740965,0.0749998,293.74133,0.009588838,0.08199995,293.78009,-0.028,3.338966e-10,293.74481,0.01036712,-0.05095609,293.75064,-0.02746147,-0.08255222,293.80167,-0.02814111,-0.013003,293.75293,-0.05595872,-0.00214972,293.74631,293.11496,0.0103503646855459,0.0769939342621384,0.0825586919360568,0.028,0.0520000027421393,0.0870000078246508,0.0310000013069693,0.055999996786757,75.04883036170875,76.93141993190797,83.33028767423673,179.9999993167548,-78.50001477074993,-108.4000009132088,-155.20003075209172,-177.79999711830425,2023-07-07 00:40:00,340.0,6.4,7.7,0.41,4.17,3.03,337.0,1011.9,19.3,18.2,16.5,99.0,99.0,2023_7_7_0:40:00,2023_7_7_0:40:00.png,2023-07-07 00:40:00,0.39,Low,green
100482.5,293.04,3.49,0.43,27.44,286.4,4.38,2.429,0.003679152,0.01699996,293.73148,0.0256179,0.0819996,293.72067,0.007717844,0.06699996,293.75903,-0.02855942,0.00503581,293.72046,-0.04034801,-0.04707481,293.72656,-0.01683603,-0.06070872,293.78143,-0.002878193,-0.02785168,293.73599,-0.01695428,-0.05651153,293.74408,292.8111,0.0173935275157371,0.0859081556115017,0.0674430111724701,0.0289999974671119,0.0619999971572273,0.0630000046841212,0.0280000013172794,0.0590000053666039,77.78831075195603,72.65041553040744,83.42895962354088,169.9999733426978,-130.60001263313978,-105.50001043378292,-95.9000037739916,-106.70000789477837,2023-07-07 01:40:00,342.0,9.1,10.8,0.57,3.45,3.11,338.0,1012.2,19.1,18.1,15.2,99.0,99.0,2023_7_7_1:40:00,2023_7_7_1:40:00.png,2023-07-07 01:40:00,0.43,Low,green
100505.9,293.35,3.38,0.46,27.94,312.3,3.34,2.02,0.004635593,0.03199997,293.71588,0.01295905,0.04499982,293.70731,0.003141592,0.02999998,293.74527,-0.003347892,0.01152353,293.7085,-0.01849231,-0.01529818,293.71204,-0.005878379,0.02941844,293.7644,0.002510331,-0.02989479,293.71872,-0.05634118,-0.05957913,293.72464,293.62088,0.0323339883475971,0.0468286320207509,0.0301640249352579,0.012000005187689,0.0239999966760101,0.0299999991950206,0.0300000038478941,0.0820000078984709,81.75733351824326,73.93465545982599,84.02178654339727,106.1999864770183,-140.39998027951063,101.2999899317232,-85.20000885834618,-133.39999873741314,2023-07-07 02:40:00,339.0,8.2,10.3,0.77,4.0,3.45,337.0,1012.8,18.5,18.0,15.2,99.0,99.0,2023_7_7_2:40:00,2023_7_7_2:40:00.png,2023-07-07 02:40:00,0.46,Low,green
100519.5,292.96,3.97,0.58,28.56,6.058,5.32,3.204,0.001736599,0.00499997,293.70718,0.0228079,0.05399952,293.70136,0.009733687,0.03299985,293.74072,-0.02265345,-0.05663763,293.70541,0.004650187,-0.01106236,293.70548,-0.01139489,-0.03309315,293.75958,-0.01205339,-0.004869882,293.71558,0.1183761,-0.02951448,293.72302,293.72766,0.005292964772951,0.0586186699153128,0.0344054467001442,0.0609999994173721,0.0120000019960235,0.0350000013576371,0.0129999985071546,0.1220000228724585,70.84676687356522,67.10215222421348,73.56596729922114,-111.80001239012827,-67.2000042000111,-109.00000718855256,-158.00001499813283,-14.000001550537414,2023-07-07 03:40:00,335.0,8.4,10.5,0.95,5.0,3.78,335.0,1013.1,18.3,18.0,13.5,99.0,99.0,2023_7_7_3:40:00,2023_7_7_3:40:00.png,2023-07-07 03:40:00,0.58,Medium,yellow
100556.1,292.79,4.73,0.96,27.86,357.8,4.78,2.68,0.002487093,0.01499998,293.65637,0.03650519,0.08399921,293.65381,0.02181655,0.04999952,293.68881,0.02081553,-0.002777385,293.65356,-0.0264178,-0.05275509,293.66031,-3.75918e-09,-0.043,293.71649,0.007890468,-0.05544133,293.67325,0.0258669,0.002627465,293.68189,293.69232,0.015204770027562,0.0915887339008472,0.0545519372170494,0.0210000037290264,0.0589999972690516,0.0430000000000001,0.0560000049770348,0.0260000016910811,80.58564079326416,66.51073146907089,66.42666302120927,-7.600000857179328,-116.60001633485548,-90.00000500895695,-81.90000174629603,5.8000024417284095,2023-07-07 05:40:00,333.0,6.4,7.7,0.95,5.0,4.02,343.0,1013.1,17.8,17.9,14.1,99.0,99.0,2023_7_7_5:40:00,2023_7_7_5:40:00.png,2023-07-07 05:40:00,0.96,Medium,yellow
100558.2,292.59,4.82,1.13,28.54,14.45,5.44,2.786,0.007539814,0.0299999,293.61429,0.0338418,0.06999918,293.60895,0.01857023,0.03799954,293.64941,0.02577578,-0.04630992,293.61453,-0.000510892,-0.001933647,293.62018,0.01711917,-0.01536015,293.67465,-0.03540538,-0.0568811,293.62952,0.02324801,0.01164174,293.6369,293.64902,0.0309328756368462,0.0777505795985624,0.0422944261394394,0.0529999955190073,0.0020000003390682,0.0230000041198126,0.0670000035086148,0.0260000015228403,75.89216751341351,64.19809305483052,63.95541687311532,-60.89999131861661,-104.80001177873952,-41.89999488871712,-121.9000097903737,26.600007478235334,2023-07-07 06:40:00,332.0,6.6,8.4,1.01,5.26,4.09,341.0,1013.4,17.4,17.8,13.8,99.0,99.0,2023_7_7_6:40:00,2023_7_7_6:40:00.png,2023-07-07 06:40:00,1.13,Medium,yellow
100586.3,292.44,5.04,1.03,28.17,4.192,6.07,3.594,0.004424404,0.01499993,293.55893,0.01240228,0.03399978,293.55454,0.01385089,0.03099969,293.59396,-0.03200546,0.0384142,293.55954,-0.07582082,-0.02849919,293.56592,-0.01847759,0.007653671,293.62174,0.002,-8.742278e-11,293.57935,0.02296101,-0.05543277,293.56241,292.94168,0.0156388378967273,0.0361911810977038,0.0339533199243932,0.0500000023145159,0.0810000035563486,0.0200000002996085,0.002,0.0599999997507749,73.56596253958132,69.95927941766256,65.92455616078625,129.79996054048627,-159.39998849264498,157.49999306021977,-2.5044781636503498e-06,-67.49999570693953,2023-07-07 07:40:00,326.0,6.5,7.4,0.91,5.0,4.07,337.0,1013.8,16.7,17.8,13.8,99.0,99.0,2023_7_7_7:40:00,2023_7_7_7:40:00.png,2023-07-07 07:40:00,1.03,Medium,yellow
100621.1,291.94,5.29,0.9,28.51,344.0,5.93,2.694,0.001815142,0.02599999,293.51175,0.01164132,0.02899977,293.50925,0.02697574,0.06899947,293.54465,-0.03268039,-0.08170674,293.51001,-0.01469675,-0.02729479,293.51364,-0.001438125,-0.10299,293.57062,0.01586814,-0.06509379,293.52991,0.06470075,-0.006229972,293.47314,290.99164,0.0260632734030141,0.0312491118497038,0.0740852037105149,0.0879999957498845,0.0310000003501064,0.1030000403083204,0.0669999952509229,0.0649999969360251,86.00647896171594,68.12809162444253,68.64670045777537,-111.80001546222717,-118.30003222937214,-90.80001104985516,-76.30001290522128,-5.499998565279314,2023-07-07 08:40:00,324.0,7.0,8.2,1.01,5.0,4.1,344.0,1013.9,16.5,17.7,14.0,99.0,99.0,2023_7_7_8:40:00,2023_7_7_8:40:00.png,2023-07-07 08:40:00,0.9,Medium,yellow
100654.4,291.33,5.09,0.9,28.54,352.1,4.83,2.98,0.006894042,0.0249999,293.46854,0.02790773,0.0649994,293.46805,0.006105154,0.02199991,293.50201,-0.02217733,-0.09237514,293.46396,-0.01458826,-0.05406646,293.47092,-0.07620004,-0.02084598,293.52576,-0.01272576,-0.01670494,293.40613,-0.02673934,-0.06034077,291.23346,290.25159,0.0259330448483737,0.0707372843280889,0.0228313150162625,0.0950000023997289,0.0559999948817783,0.0790000061908984,0.020999999713838,0.0660000062714277,74.58312518740861,66.76355647151816,74.49023268956934,-103.50001232654904,-105.1000093778904,-164.69999442146613,-127.30001292317051,-113.899993098494,2023-07-07 09:40:00,313.0,7.7,9.7,1.02,5.26,4.12,338.0,1014.3,16.6,17.6,13.5,99.0,99.0,2023_7_7_9:40:00,2023_7_7_9:40:00.png,2023-07-07 09:40:00,0.9,Medium,yellow
100718.7,290.96,4.91,0.9400001,28.53,327.9,4.6,2.555,0.001179843,0.052,293.42731,0.02327914,0.05699952,293.42563,0.02389005,0.1159998,293.46185,-0.0569629,-0.07477451,293.42282,-6.032172e-09,-0.069,293.43069,0.002198864,-0.08397122,293.47141,-0.0683545,-0.0674067,292.79108,-0.05687151,-0.02935356,290.57773,290.13391,0.0520133831768771,0.061569989762627,0.1184343197263466,0.0939999963944153,0.0690000000000002,0.084000004709398,0.0960000045580207,0.0640000010496382,88.70022254385017,67.78443374677042,78.36269932631275,-127.29999429909223,-90.00000500895648,-88.49999985066538,-135.39999688851495,-152.70001205769898,2023-07-07 10:40:00,311.0,7.8,9.1,1.02,5.56,3.99,336.0,1014.6,16.5,17.6,12.2,99.0,99.0,2023_7_7_10:40:00,2023_7_7_10:40:00.png,2023-07-07 10:40:00,0.9400001,Medium,yellow
100767.7,290.7,4.86,0.9400001,28.78,313.6,4.93,2.413,0.01021017,0.07499993,293.36432,0.02921677,0.09299954,293.35678,0.03348934,0.1169995,293.40247,-0.03800414,-0.1190827,293.36798,-0.02562348,-0.02806131,293.37091,-0.0432804,-0.06368521,293.41699,-0.02309307,-0.05211248,293.21045,-0.02255824,-0.06942712,291.08893,290.12433,0.0756917239295935,0.0974809421858678,0.1216980644623635,0.1250000163857173,0.0379999979766644,0.0769999934863899,0.0570000039804849,0.0729999944067942,82.2476542279889,72.55934784551445,74.02703021988252,-107.7000011559522,-132.39998088083993,-124.1999852153143,-113.89999773608092,-108.00000093999712,2023-07-07 11:40:00,318.0,7.2,8.6,1.06,5.56,3.92,334.0,1015.1,16.2,17.6,11.5,99.0,99.0,2023_7_7_11:40:00,2023_7_7_11:40:00.png,2023-07-07 11:40:00,0.9400001,Medium,yellow
100785.7,290.66,5.09,0.9,28.71,299.2,4.54,2.672,0.01352629,0.06199985,293.29401,0.02890262,0.1199997,293.29279,0.01578125,0.06599981,293.3222,-0.05504957,-0.100968,293.28659,-0.009147416,-0.1216566,293.28967,-0.01249668,-0.04218807,293.32523,-0.02090378,-0.0305292,292.03528,-0.04158385,-0.0538032,290.6152,290.33188,0.0634581903396764,0.1234313146772503,0.067860318092377,0.1149999660051467,0.1220000145206428,0.0440000029698555,0.0370000009584918,0.0680000066989886,77.6928222136502,76.4579142134893,76.55246335503249,-118.60001283031433,-94.30000482193238,-106.50000541821336,-124.4000006226336,-127.70000763623234,2023-07-07 12:40:00,325.0,7.0,8.5,1.05,5.26,4.01,329.0,1015.2,16.3,17.6,10.8,99.0,99.0,2023_7_7_12:40:00,2023_7_7_12:40:00.png,2023-07-07 12:40:00,0.9,Medium,yellow
100812.9,290.66,5.29,0.9200001,28.77,322.1,4.41,2.381,0.01202183,0.08399992,293.25262,0.04217582,0.1349994,293.26083,0.02287077,0.09099971,293.28763,-0.02692355,-0.0569572,293.25037,-0.03017287,-0.1005714,293.25784,-0.02242072,-0.05780408,292.90009,-0.003532992,-0.07491674,291.0621,-0.008803989,-0.0410669,290.32962,289.9147,0.0848558245293468,0.1414342171931262,0.0938297359075309,0.0630000014003372,0.1050000408666439,0.0620000028222967,0.0749999997646644,0.0420000059276438,81.85529824415921,72.65041911229412,75.89216898470404,-115.300004031988,-106.70000209213003,-111.19999567268822,-92.7000062773138,-102.10001132258871,2023-07-07 13:40:00,308.0,5.7,6.8,0.92,5.56,3.88,338.0,1015.6,16.3,17.6,10.1,99.0,99.0,2023_7_7_13:40:00,2023_7_7_13:40:00.png,2023-07-07 13:40:00,0.9200001,Medium,yellow
100822.3,290.69,5.18,1.01,28.99,291.5,4.2,2.404,0.01082278,0.05299989,293.1795,0.02978223,0.07899944,293.17993,0.01410748,0.05899984,293.20361,-0.04970128,-0.09925111,293.17325,-0.008021322,-0.06349534,293.16333,-0.03382542,-0.07028401,292.49802,-0.009297715,-0.05116202,290.82556,0.01101592,-0.1014034,290.17429,289.84085,0.054093630927684,0.0844268484789435,0.0606630209598565,0.1110000003147319,0.0639999985026818,0.0780000070503618,0.0519999980259771,0.1020000001225804,78.45865860627694,69.34391196318887,76.55246649248718,-116.60001218580796,-97.1999957043494,-115.70000680264422,-100.30000018692007,-83.80000807722094,2023-07-07 14:40:00,281.0,4.8,5.9,0.87,5.0,3.95,329.0,1015.3,16.7,17.7,11.1,99.0,99.0,2023_7_7_14:40:00,2023_7_7_14:40:00.png,2023-07-07 14:40:00,1.01,Medium,yellow
100832.1,290.84,5.18,0.9,29.51,269.6,4.73,2.54,0.00795172,0.06799996,293.22931,0.02661099,0.07899956,293.22876,0.03324149,0.1069995,293.24377,-0.03910191,-0.04811487,293.21259,0.01986651,-0.08470137,293.17523,-0.03863624,-0.04720425,291.99033,-0.01979165,-0.05558139,290.55008,0.003837148,-0.02369127,289.75412,289.64578,0.0684633070407791,0.0833611136500328,0.1120441415588967,0.0620000006513306,0.0870000017210172,0.0610000021262302,0.0590000027462253,0.023999999562225,83.33028724881932,71.38390942870973,72.74156975113443,-129.1000113466325,-76.80001088576714,-129.3000065823593,-109.600006662874,-80.80000105108073,2023-07-07 15:40:00,278.0,4.6,5.8,0.81,5.26,3.9,336.0,1015.4,17.1,17.8,11.8,99.0,99.0,2023_7_7_15:40:00,2023_7_7_15:40:00.png,2023-07-07 15:40:00,0.9,Medium,yellow
100813.3,291.1,4.95,0.8700001,29.41,288.5,4.28,2.564,0.01463283,0.06399984,293.25089,0.03987725,0.1679995,293.233,0.03585076,0.1229995,293.27475,-0.02508577,-0.06535063,293.22531,-0.003217399,-0.04488484,293.18176,-0.0354254,-0.03385322,292.33273,-0.0267385,-0.06685097,290.0108,-0.02499386,-0.0717726,289.71265,289.68927,0.0656513460169287,0.1726673885474975,0.1281177348879834,0.0700000049849269,0.0450000057572307,0.0489999945870242,0.0719999970291034,0.0759999943977603,77.12134419088217,76.64708798769541,73.75013948257472,-111.00001029770188,-94.10001735206244,-136.30002329496213,-111.80001452187189,-109.19999735784576,2023-07-07 16:40:00,291.0,5.2,6.0,0.73,5.26,3.79,331.0,1015.2,17.6,18.0,12.3,99.0,99.0,2023_7_7_16:40:00,2023_7_7_16:40:00.png,2023-07-07 16:40:00,0.8700001,Medium,yellow
100829.5,291.23,5.24,0.8400001,29.75,259.6,5.1,3.199,0.01154011,0.05799988,293.22434,0.02345719,0.07999966,293.21771,0.02603155,0.09499964,293.24692,-0.05020052,-0.06734915,293.19901,-0.000494406,-0.003969328,293.13116,-0.00167695,-0.007822266,291.99078,-0.01193711,-0.04649199,289.86731,-0.02491797,-0.09994046,289.69086,289.61414,0.0591367924293032,0.0833677717275189,0.098501640572795,0.0840000012737672,0.0040000002580524,0.0080000004173284,0.0479999971803353,0.1030000037569538,78.7469434559312,73.65801233856224,74.67610490797973,-126.70000586391262,-97.10000088256731,-102.10001032262852,-104.39999521505088,-104.00000793695082,2023-07-07 17:40:00,270.0,4.4,5.3,0.77,5.56,3.98,334.0,1015.6,17.9,18.2,13.6,99.0,99.0,2023_7_7_17:40:00,2023_7_7_17:40:00.png,2023-07-07 17:40:00,0.8400001,Medium,yellow
